58,S.Kota,Peddakrisnnarajapuram,Nanipillivani tank,SS,GP,Lease ,2.00,0.5
59,S.Kota,Alugubilli,Raavala tank,SS,GP,Lease ,15.00,3.75
60,S.Kota,Alugubilli,Modi tank,SS,GP,Lease ,9.00,2.25
61,S.Kota,Alugubilli,neredu banda,SS,GP,Lease ,6.00,1.5
62,S.Kota,Alugubilli,Koneru,SS,GP,Lease ,2.00,0.5
63,S.Kota,Alugubilli,Lingala tank,SS,GP,Lease ,3.00,0.75
64,S.Kota,Alugubilli,sappavani tank,SS,GP,Lease ,7.00,1.75
65,S.Kota,Alugubilli,Raji tank,SS,GP,Lease ,3.00,0.75
66,S.Kota,S.Kota,Chakali banda,SS,GP,Lease ,1.00,0.25
67,S.Kota,S.Kota,Rajula tank,SS,GP,Lease ,2.00,0.5
68,S.Kota,S.Kota,Jaggu tank,SS,GP,Lease ,1.50,0.375
69,S.Kota,S.Kota,Dagda tank,SS,GP,Lease ,2.00,0.5
70,S.Kota,S.Kota,Mangali tank,SS,GP,Lease ,2.00,0.5
71,S.Kota,S.Kota,Padya tank,SS,GP,Lease ,1.00,0.25
72,S.Kota,S.Kota,Papayya tank,SS,GP,Lease ,1.00,0.25
73,S.Kota,S.Kota,Mamavani tank,SS,GP,Lease ,1.00,0.25
74,S.Kota,SKOTA,KUMARAM GEDDA,SS,GP,Lease ,4.00,1
75,S.Kota,SKOTA,CHINTA TANK,SS,GP,Lease ,3.00,0.75
76,S.Kota,SKOTA,KARRIVANI BANDA,SS,GP,Lease ,1.00,0.25
77,S.Kota,SKOTA,PALLURE BANDA,SS,GP,Lease ,2.00,0.5
78,S.Kota,SKOTA,KAMSALI BANDA,SS,GP,Lease ,1.00,0.25
79,S.Kota,SKOTA,GURLAVANI BANDA,SS,GP,Lease ,1.00,0.25
80,S.Kota,SKOTA,MANGALI BANDA,SS,GP,Lease ,3.00,0.75
81,S.Kota,SKOTA,BEHARA TANK,SS,GP,Lease ,2.00,0.5
82,S.Kota,SKOTA,MUSIDI BANDA,SS,GP,Lease ,1.00,0.25
83,S.Kota,SKOTA,AVALA BANDA,SS,GP,Lease ,3.00,0.75
84,S.Kota,SKOTA,BABU CHURUVU,SS,GP,Lease ,3.00,0.75
85,S.Kota,SKOTA,KEDARIVANI TANK,SS,GP,Lease ,2.00,0.5
86,S.Kota,Krishna puram,Rai tank,SS,GP,Lease ,3.00,0.75
87,S.Kota,Krishna puram,Patruni tank,SS,GP,Lease ,2.00,0.5
88,S.Kota,Vemulapalli,Gatraju tank,SS,GP,Lease ,2.00,0.5
89,S.Kota,Vemulapalli,Mookalavani Cheruvu,SS,GP,Lease ,4.00,1
90,S.Kota,Potanapalli,Malla koneru,SS,GP,Lease ,1.00,0.25
91,S.Kota,Potanapalli,Vruthimalupu banda,SS,GP,Lease ,1.00,0.25
92,S.Kota,Potanapalli,Devaravani banda,SS,GP,Lease ,1.00,0.25
93,S.Kota,Potanapalli,Pandinavani banda,SS,GP,Lease ,1.50,0.375
94,S.Kota,Potanapalli,Doddavani koneru,SS,GP,Lease ,2.00,0.5
95,S.Kota,Potanapalli,Dontalavani koneru,SS,GP,Lease ,2.00,0.5
96,S.Kota,POTANAPALLI,SOMANNADORA TANK,SS,GP,Lease ,1.00,0.25
97,S.Kota,POTANAPALLI,MALA BANDA,SS,GP,Lease ,1.00,0.25
98,S.Kota,POTANAPALLI,NAKKALAVANI BANDA,SS,GP,Lease ,2.00,0.5
99,S.Kota,POTANAPALLI,PILLAVANI CHERUVU,SS,GP,Lease ,2.00,0.5
100,S.Kota,POTANAPALLI,DODDAVANI BANDA,SS,GP,Lease ,2.00,0.5
101,S.Kota,POTANAPALLI,RAYUDUVANI TANK,SS,GP,Lease ,1.00,0.25
102,S.Kota,Darmavaram,Komati tank,SS,GP,Lease ,20.00,5
103,S.Kota,Darmavaram,Lagudu tank,SS,GP,Lease ,1.00,0.25
104,S.Kota,Darmavaram,Chintala tank,SS,GP,Lease ,9.00,2.25
105,S.Kota,Darmavaram,Appalaraju tank,SS,GP,Lease ,14.00,3.5
106,S.Kota,Darmavaram,Sivalajoginaidu tank,SS,GP,Lease ,1.00,0.25
107,S.Kota,Darmavaram,Naidu tank,SS,GP,Lease ,3.00,0.75
108,S.Kota,Darmavaram,Dagguvni tank,SS,GP,Lease ,2.00,0.5
109,S.Kota,Darmavaram,Peetala tank,SS,GP,Lease ,1.00,0.25
110,S.Kota,Dharmavaram,Somayya banda,SS,GP,Lease ,2.00,0.5
111,S.Kota,Gopalapalli,Chinakoneeru,SS,GP,Lease ,7.00,1.75
112,S.Kota,gopalapalli,Panchayavani Cheruvu,SS,GP,Lease ,5.00,1.25
113,S.Kota,Chamalapalli,Nalla Cheruvu,SS,GP,Lease ,3.00,0.75
114,S.Kota,Sasanapalli,Jaladaramula gedda,SS,GP,Lease ,10.00,2.5
115,S.Kota,Sasanapalli,Tummala tank,SS,GP,Lease ,3.00,0.75
116,S.Kota,Sirikipalem,Kalyani gummi,SS,GP,Lease ,1.00,0.25
117,S.Kota,Sirikipalem,Chembuvani tank,SS,GP,Lease ,2.00,0.5
118,S.Kota,Sirikipalem,Bongala banda,SS,GP,Lease ,1.00,0.25
119,S.Kota,Sirikipalem,Bapadu tank,SS,GP,Lease ,2.00,0.5
120,S.Kota,Sirikipalem,Kotha tank,SS,GP,Lease ,2.00,0.5
121,S.Kota,Sirikipalem,Rayavarapu vani tank,SS,GP,Lease ,1.50,0.375
122,S.Kota,Sirikipalem,Nadimi gedda,SS,GP,Lease ,3.00,0.75
123,S.Kota,Sirikipalem,Jaganadh koneru,SS,GP,Lease ,2.00,0.5
124,S.Kota,Vinayakapalli,Pasuvula koneru,SS,GP,Lease ,1.00,0.25
125,S.Kota,Vinayakapalli,Voora tank,SS,GP,Lease ,2.00,0.5
126,S.Kota,ALLUGUBILLI,DASU BANDA,SS,GP,Auction,1.00,0.25
127,S.Kota,ALLUGUBILLI,TATAYYANAIDU TANK,SS,GP,Auction,1.00,0.25
128,S.Kota,ALLUGUBILLI,BURIBANDA,SS,GP,Auction,2.00,0.50
129,S.Kota,ALLUGUBILLI,KONDALA BANDA,SS,GP,Auction,2.00,0.50
130,S.Kota,Chamalapalli,Mayya Banda,SS,GP,Auction,2.00,0.50
131,S.Kota,Chamalapalli,Kamayya banda,SS,GP,Auction,1.00,0.25
132,S.Kota,Chamalapalli,Kotha banda,SS,GP,Auction,1.00,0.25
133,S.Kota,Chamalapalli,Surmma Banda,SS,GP,Auction,1.00,0.25
134,S.Kota,Chamalapalli,Buddavani Banda,SS,GP,Auction,1.00,0.25
135,S.Kota,Chamalapalli,Venkatavani Banda,SS,GP,Auction,1.00,0.25
136,S.Kota,Chamalapalli,Mutyalamma Tank,SS,GP,Auction,1.00,0.25
137,S.Kota,Chamalapalli,Kamayya banda,SS,GP,Auction,1.00,0.25
138,S.Kota,Chamalapalli,Motta Banda,SS,GP,Auction,1.00,0.25
139,S.Kota,Chamalapalli,Thatagari banda,SS,GP,Auction,1.00,0.25
140,S.Kota,Chamalapalli,ballamudivari Tank,SS,GP,Auction,1.00,0.25
141,S.Kota,chamalapalli,Atchayyamma Banda,SS,GP,Auction,1.00,0.25
142,S.Kota,Chamalapalli,Burja banda,SS,GP,Auction,1.00,0.25
143,S.Kota,Chamalapalli,Koneru Banda,SS,GP,Auction,1.00,0.25
144,S.Kota,Chamalapalli,Gummidi banda,SS,GP,Auction,1.00,0.25
145,S.Kota,Chamalapalli,Lothubanda,SS,GP,Auction,1.00,0.25
146,S.Kota,Chamalapalli,Chittipantuluvarigundalu,SS,GP,Auction,1.00,0.25
147,S.Kota,Chamalapalli,Hanamma Tank,SS,GP,Auction,1.00,0.25
148,S.Kota,Chamalapalli,Siyyamma Tank,SS,GP,Auction,2.00,0.50
149,S.Kota,Chamalapalli,Ammathali banda,SS,GP,Auction,2.00,0.50
150,S.Kota,Chamalapalli,kamsali Tank,SS,GP,Auction,2.00,0.50
151,S.Kota,Chamalapalli,Cheepurubanda,SS,GP,Auction,1.00,0.25
152,S.Kota,Chamalapalli,Polayya banda,SS,GP,Auction,1.00,0.25
153,S.Kota,Chamalapalli,Gopayya banda,SS,GP,Auction,1.00,0.25
154,S.Kota,Chamalapalli,Somulamma Banda,SS,GP,Auction,1.00,0.25
155,S.Kota,Chamalapalli,Karuku banda,SS,GP,Auction,1.00,0.25
156,S.Kota,Chamalapalli,Kondala banda,SS,GP,Auction,1.00,0.25
157,S.Kota,Chamalapalli,kambabanda Laxmidevibanda,SS,GP,Auction,3.00,0.75
158,S.Kota,DARAPARTHI,PASUPUBANDA GEDDA,SS,GP,Auction,2.00,0.50
159,S.Kota,Gopalapalii,chakali Koneeru,SS,GP,Auction,1.00,0.25
160,S.Kota,Gopalapalli,Gadivani Cheruvu,SS,GP,Auction,3.00,0.75
161,S.Kota,KILTAM PALEM,MARRIMANU TANK,SS,GP,Auction,1.00,0.25
162,S.Kota,KILTAMPALEM,KAKURUVANI TANK,SS,GP,Auction,2.00,0.50
163,S.Kota,KILTAMPALEM,YERRE BANDA,SS,GP,Auction,1.00,0.25
164,S.Kota,KILTAM PALEM,PENUKU BANDA,SS,GP,Auction,1.00,0.25
165,S.Kota,KILTAMPALEM,KOTHA BANDA,SS,GP,Auction,3.00,0.75
166,S.Kota,KILTAMPALEM,MAMIDIPANU TANK,SS,GP,Auction,2.00,0.50
167,S.Kota,KILTAMPALEM,KARRI BANDA,SS,GP,Auction,2.00,0.50
168,S.Kota,KILTAMPALEM,PILLAVANI TANK,SS,GP,Auction,1.00,0.25
169,S.Kota,KILTAMPALEM,SIVANNA TANK,SS,GP,Auction,2.00,0.50
170,S.Kota,KILTAMPALEM,SUNKARAVANI TANK,SS,GP,Auction,2.00,0.50
171,S.Kota,Kothuru,Babunaidu Tank,SS,GP,Auction,1.00,0.25
172,S.Kota,Kothavuru,Peramma Cheruvu,SS,GP,Auction,1.00,0.25
173,S.Kota,Kothavuru,Jaggu Cheruvu,SS,GP,Auction,1.00,0.25
174,S.Kota,Kothuru,Chinnamnaidu Tank,SS,GP,Auction,1.00,0.25
175,S.Kota,Kothuru,Pothayya banda,SS,GP,Auction,2.00,0.50
176,S.Kota,kothuru,Patnalavani Tank,SS,GP,Auction,1.00,0.25
177,S.Kota,kothuru,Gedda,SS,GP,Auction,1.00,0.25
178,S.Kota,Kothuru,Redra Cheruvu,SS,GP,Auction,7.00,1.75
179,S.Kota,Kothuru,Thammayya Tank,SS,GP,Auction,8.00,2.00
180,S.Kota,Kothuru,Yerlapallivani Tank,SS,GP,Auction,5.00,1.25
181,S.Kota,Kottam,Kannamma banda,SS,GP,Auction,2.00,0.50
182,S.Kota,kottam,Venkataramayya Tank,SS,GP,Auction,3.00,0.75
183,S.Kota,kottam,Peeramma Tank,SS,GP,Auction,4.00,1.00
184,S.Kota,Kottam,Maddela Tank,SS,GP,Auction,2.00,0.50
185,S.Kota,kottam,Nalla Tank,SS,GP,Auction,2.00,0.50
186,S.Kota,kottam,Nalla Tank,SS,GP,Auction,2.00,0.50
187,S.Kota,Kottam,Ramayya Tank,SS,GP,Auction,1.00,0.25
188,S.Kota,Kottam,Mallapuraju Tank,SS,GP,Auction,3.00,0.75
189,S.Kota,Kottam,Kamsali Tank,SS,GP,Auction,3.00,0.75
190,S.Kota,Kottam,Chakali banda,SS,GP,Auction,1.00,0.25
191,S.Kota,kottam,Nalla Cheruvu,SS,GP,Auction,2.00,0.50
192,S.Kota,kottam,Akkamma Cheruvu,SS,GP,Auction,1.00,0.25
193,S.Kota,kottam,Gudalavani Cheruvu,SS,GP,Auction,3.00,0.75
194,S.Kota,kottam,PillalavaniBanda,SS,GP,Auction,1.00,0.25
195,S.Kota,MULABODDAVARA,YERRA CHERUVU,SS,GP,Auction,2.00,0.50
196,S.Kota,MULABODDAVARA,AMMA CHERUVU,SS,GP,Auction,1.00,0.25
197,S.Kota,MUSIDIPALLI,DOGGAVEERAMMA CHERUVU,SS,GP,Auction,1.00,0.25
198,S.Kota,MUSIDIPALLI,YERRA CHERUVU,SS,GP,Auction,2.00,0.50
199,S.Kota,MUSIDIPALLI,JATLAVANI CHERUVU,SS,GP,Auction,2.00,0.50
200,S.Kota,MUSIDIPALLI,PEDDA TANK,SS,GP,Auction,1.00,0.25
201,S.Kota,MUSIDIPALLI,NANDIKONDA TANK,SS,GP,Auction,2.00,0.50
202,S.Kota,MUSIDIPALLI,DORAVANI TANK,SS,GP,Auction,2.00,0.50
203,S.Kota,MUSIDIPALLI,ADIREDDIVANI TANK,SS,GP,Auction,2.00,0.50
204,S.Kota,MUSIDIPALLI,CHINNA BANDA,SS,GP,Auction,1.00,0.25
205,S.Kota,MUSIDIPALLI,PILLAGEDDA TANK,SS,GP,Auction,1.00,0.25
206,S.Kota,MUSIDIPALLI,RONGALIVANI TANK,SS,GP,Auction,2.00,0.50
207,S.Kota,PEDAKANDAPALLI,YERRABANDA,SS,GP,Auction,4.00,1.00
208,S.Kota,PEDAKANDAPALLI,RAJU BANDA,SS,GP,Auction,2.00,0.50
209,S.Kota,POTANAPALLI,DEMULUVANI TANK,SS,GP,Auction,1.00,0.25
210,S.Kota,POTANAPALLI,UTTIPULUSUVANI TANK,SS,GP,Auction,1.00,0.25
211,S.Kota,POTANAPALLI,MADDILA BANDA,SS,GP,Auction,2.00,0.50
212,S.Kota,POTANAPALLI,KOTHABANDA,SS,GP,Auction,1.00,0.25
213,S.Kota,POTANAPALLI,VOORA CHERUVU,SS,GP,Auction,2.00,0.50
214,S.Kota,SKOTA,KUMARAYYA BANDA,SS,GP,Auction,3.00,0.75
215,S.Kota,SKOTA,KRISHNAMAHANTHI TANK,SS,GP,Auction,1.00,0.25
216,S.Kota,SKOTA,BANGALA BANDA,SS,GP,Auction,3.00,0.75
217,S.Kota,SKOTA,GUGGILA BANDA,SS,GP,Auction,1.00,0.25
218,S.Kota,SKOTA,AMUDALA BANDA,SS,GP,Auction,2.00,0.50
219,S.Kota,SKOTA,PUNYAGIRI GEDDA,SS,GP,Auction,3.00,0.75
220,S.Kota,SKOTA,RAIWADA BANDA,SS,GP,Auction,2.00,0.50
221,S.Kota,SKOTA,BUDDAYYA BANDA,SS,GP,Auction,3.00,0.75
222,S.Kota,SKOTA,MANTIVANI TANK,SS,GP,Auction,2.00,0.50
223,S.Kota,SKOTA,BAHARAVANI TANK,SS,GP,Auction,3.00,0.75
224,S.Kota,skota,NANDA BANDA,SS,GP,Auction,2.00,0.50
225,S.Kota,SKOTA,SUNKARIVANI TANK,SS,GP,Auction,2.00,0.50
226,S.Kota,SKOTA TALARI,PAPAYYA BANDA,SS,GP,Auction,2.00,0.50
227,S.Kota,SKOTA TALARI,TELUKULAVANI CHERUVU,SS,GP,Auction,3.00,0.75
228,S.Kota,SKOTA TALARI,KASIREDDIVANI BANDA,SS,GP,Auction,2.00,0.50
229,S.Kota,SKOTA TALARI,KOTHA BANDA,SS,GP,Auction,1.00,0.25
230,S.Kota,SKOTA TALARI,RAMUDU BANDA,SS,GP,Auction,4.00,1.00
231,S.Kota,SKOTA TALARI,RABANDA,SS,GP,Auction,3.00,0.75
232,S.Kota,Vemulapalli,Gandreddi banda,SS,GP,Auction,1.00,0.25
233,S.Kota,Vemulapalli,Godi Banda,SS,GP,Auction,1.00,0.25
234,S.Kota,Vinayakapalli,Tank,SS,GP,Auction,1.00,0.25
235,L.kota,V.B.Peta,veeramukundasagaram,LS,MI,Lease ,22,11.00
236,L.kota,vallampudi,krishnamrjutank,LS,MI,Lease ,8,2.00
237,L.kota,Golzam,vallabharayudu tank,LS,MI,Lease ,16,8.00
238,L.kota,killampudi,mukhikrishnamrajutank,LS,MI,Lease ,8,4.00
239,L.kota,marlapalli,lingamma tank,LS,MI,Lease ,12,6.00
240,L.kota,L.kota,dharmasagaram,SS,MI,Lease ,12,3.00
241,L.kota,L.kota,Kittannatank,SS,MI,Lease ,11,2.75
242,L.kota,L.kota,Viziaramasagaramtank,SS,MI,Lease ,12,3.00
243,L.kota,Vallampudi,dabbbirajutank,SS,MI,Lease ,18,4.50
244,L.kota,Golzam,Davalarayudu tank,SS,MI,Lease ,8,2.00
245,L.kota,kasapeta,venkatapathiraju tank,SS,MI,Lease ,8,2.00
246,L.kota,mallipudi,vallayyatank,SS,MI,Lease ,8,2.00
247,L.Kota,L.Kota,Duddugundam,SS,GP,Lease ,12.00,3
248,L.Kota,L.Kota,Singaladevi tank,SS,GP,Lease ,21.00,5.25
249,L.Kota,L.Kota,Manchinella koneru,SS,GP,Lease ,2.00,0.5
250,L.Kota,L.Kota,Sunkini tank,SS,GP,Lease ,5.00,1.25
251,L.Kota,L.Kota,Kurma sagaram,SS,GP,Lease ,16.00,4
252,L.Kota,LAKKAVARAPUKOTA,NARAYUDU,SS,GP,Lease ,1.00,0.25
253,L.Kota,LAKKAVARAPUKOTA,CHIKKALAVA,SS,GP,Lease ,1.00,0.25
254,L.Kota,LAKKAVARAPUKOTA,PILLAVANAI,SS,GP,Lease ,4.00,1
255,L.Kota,LAKKAVARAPUKOTA,KAREDDLAVA,SS,GP,Lease ,4.00,1
256,L.Kota,LAKKAVARAPUKOTA,KRISHNNAPA,SS,GP,Lease ,4.00,1
257,L.Kota,LAKKAVARAPUKOTA,RANGASAGAR,SS,GP,Lease ,1.00,0.25
258,L.Kota,LAKKAVARAPUKOTA,RAMMAPPA,SS,GP,Lease ,3.00,0.75
259,L.Kota,Rangapuram,Gonavani banda,SS,GP,Lease ,1.00,0.25
260,L.Kota,Rangapuram,Rasi tank,SS,GP,Lease ,2.00,0.5
261,L.Kota,Rangapuram,Amma tank,SS,GP,Lease ,2.00,0.5
262,L.Kota,Rangapuram,Kanimellavani tank,SS,GP,Lease ,1.00,0.25
263,L.Kota,RANGAPURAM,JAMI VANI TANK,SS,GP,Lease ,4.00,1
264,L.Kota,RANGAPURAM,VENKAMMA TANK,SS,GP,Lease ,5.00,1.25
265,L.Kota,RANGARAYAPURAM,DASARAVANI TANK,SS,GP,Lease ,2.00,0.5
266,L.Kota,RANGARAYAPURAM,RANGASAAGARAM,SS,GP,Lease ,2.00,0.5
267,L.Kota,RANGARAYAPURAM,GOLLABANDA,SS,GP,Lease ,2.00,0.5
268,L.Kota,RANGARAYAPURAM,AGRAHRAPU BANDA,SS,GP,Lease ,2.00,0.5
269,L.Kota,RANGARAYAPURAM,SOMAGUNDAM,SS,GP,Lease ,2.00,0.5
270,L.Kota,Kittannapeta,Kittanna tank,SS,GP,Lease ,15.00,3.75
271,L.Kota,KITHANNAPETA,SANI TANK,SS,GP,Lease ,1.00,0.25
272,L.Kota,KITHANNAPETA,UPPAYYA TANK,SS,GP,Lease ,6.00,1.5
273,L.Kota,KITHANNAPETA,DABBI VANI TANK,SS,GP,Lease ,2.00,0.5
274,L.Kota,KITHANNAPETA,CHALLAMA TANK,SS,GP,Lease ,3.00,0.75
275,L.Kota,Chanduluru,Pani tank,SS,GP,Lease ,5.00,1.25
276,L.Kota,Chanduluru,Kullu koneru,SS,GP,Lease ,8.00,2
277,L.Kota,Chanduluru,Randhi banda,SS,GP,Lease ,2.00,0.5
278,L.Kota,Chanduluru,Manchiniti koneru,SS,GP,Lease ,5.00,1.25
279,L.Kota,Chanduluru,Ramayamma banda,SS,GP,Lease ,2.00,0.5
280,L.Kota,CHANDHULURU,LATCHANNA TANK,SS,GP,Lease ,1.00,0.25
281,L.Kota,CHANDHULURU,JOGINAIDU TANK,SS,GP,Lease ,4.00,1
282,L.Kota,CHANDHULURU,YERRA BANDA,SS,GP,Lease ,3.00,0.75
283,L.Kota,CHANDHULURU,YERRINAIDU TANK,SS,GP,Lease ,7.00,1.75
284,L.Kota,CHANDHULURU,RANDI VANI TANK,SS,GP,Lease ,5.00,1.25
285,L.Kota,Marlapalli,Gododivani tank,SS,GP,Lease ,12.00,3
286,L.Kota,Marlapalli,Mantilipudivani tan,SS,GP,Lease ,4.00,1
287,L.Kota,Marlapalli,Akkamma tank,SS,GP,Lease ,10.00,2.5
288,L.Kota,Marlapalli,Latchamma tank,SS,GP,Lease ,11.00,2.75
289,L.Kota,MARLAPALLI,APPALAMMA TANK,SS,GP,Lease ,2.00,0.5
290,L.Kota,MARLAPALLI,KASTURIVANI TANK,SS,GP,Lease ,1.00,0.25
291,L.Kota,MARLAPALLI,VENKATARAMANA TANK,SS,GP,Lease ,3.00,0.75
292,L.Kota,Kasapeta,Pasuvala koneru,SS,GP,Lease ,5.00,1.25
293,L.kota,Talari,Pedda tank,SS,GP,Lease ,7.00,1.75
294,L.kota,Talari,Tekkavani tank,SS,GP,Lease ,4.00,1
295,L.kota,Kotyada,Voora tank,SS,GP,Lease ,5.00,1.25
296,L.kota,Kotyada,Mogali banda,SS,GP,Lease ,5.00,1.25
297,L.kota,Kotyada,Narsingh tank,SS,GP,Lease ,4.00,1
298,L.kota,Kotyada,Bavi tank,SS,GP,Lease ,4.00,1
299,L.Kota,BHEEMALI,CHITIKIREDDIVANI TANK,SS,GP,Auction,9.00,2.25
300,L.Kota,BHEEMALI,KONERU TANK,SS,GP,Auction,2.00,0.50
301,L.Kota,BHEEMALI,GOBBURU BANDA,SS,GP,Auction,1.00,0.25
302,L.Kota,BHEEMALI,GULLIPALLI VANI TANK,SS,GP,Auction,4.00,1.00
303,L.Kota,BHEEMALI,JAGGU BANDA,SS,GP,Auction,2.00,0.50
304,L.Kota,BHEEMALI,NERELLA TANK,SS,GP,Auction,1.00,0.25
305,L.Kota,BHEEMALI,CHINTALA TANK,SS,GP,Auction,2.00,0.50
306,L.Kota,BHEEMALI,MIDATANA TANK,SS,GP,Auction,1.00,0.25
307,L.Kota,BHEEMALI,MARRI TANK,SS,GP,Auction,2.00,0.50
308,L.Kota,CHANDHULURU,PATHA TANK,SS,GP,Auction,3.00,0.75
309,L.Kota,CHANDHULURU,CHAKALI BANDA,SS,GP,Auction,5.00,1.25
310,L.Kota,CHANDHULURU,KOTHAVANI TANK,SS,GP,Auction,1.00,0.25
311,L.Kota,CHANDHULURU,ADIREDDY VANI TANK,SS,GP,Auction,1.00,0.25
312,L.Kota,CHANDHURULU,KOTHA BANDA,SS,GP,Auction,1.00,0.25
313,L.Kota,CHANDHULURU,PYDAMMA TANK,SS,GP,Auction,1.00,0.25
314,L.Kota,CHANDHULURU,VEDHULLA BANDA,SS,GP,Auction,1.00,0.25
315,L.Kota,CHANDHULURU,GEDALAVANI TANK,SS,GP,Auction,1.00,0.25
316,L.Kota,CHANDHULURU,BOKAM TANK,SS,GP,Auction,1.00,0.25
317,L.Kota,CHANDHULURU,MARRI BANDA,SS,GP,Auction,2.00,0.50
318,L.Kota,CHANDHURULU,GORRIPATI VANI TANK,SS,GP,Auction,1.00,0.25
319,L.Kota,CHANDHULURU,GADI VANI TANK,SS,GP,Auction,2.00,0.50
320,L.Kota,DASULLAPALEM,VOORATANK,SS,GP,Auction,7.00,1.75
