29,115,196937,A. kothakota,2019-10-18 09:08:06.468171,2019-10-18 09:08:06.468171
30,143,210685,A.a.valasa,2019-10-18 09:08:06.477336,2019-10-18 09:08:06.477336
31,68,208350,A.b. kandrika,2019-10-18 09:08:06.489985,2019-10-18 09:08:06.489985
32,417,234816,A.b.v.palem,2019-10-18 09:08:06.502499,2019-10-18 09:08:06.502499
33,174,211981,A.darakonda,2019-10-18 09:08:06.515852,2019-10-18 09:08:06.515852
34,108,202265,A.g.koderu,2019-10-18 09:08:06.523863,2019-10-18 09:08:06.523863
35,231,204218,A.gokulapadu,2019-10-18 09:08:06.532348,2019-10-18 09:08:06.532348
36,88,196863,A.gurrappagari palle,2019-10-18 09:08:06.543926,2019-10-18 09:08:06.543926
37,9,214274,A.i.bheemavaram,2019-10-18 09:08:06.558391,2019-10-18 09:08:06.558391
38,480,196451,A.kondapuram,2019-10-18 09:08:06.57206,2019-10-18 09:08:06.57206
39,1,202890,A.konduru,2019-10-18 09:08:06.582002,2019-10-18 09:08:06.582002
40,584,199856,A.kothapalle,2019-10-18 09:08:06.589918,2019-10-18 09:08:06.589918
41,520,199353,A.mallavaram,2019-10-18 09:08:06.604072,2019-10-18 09:08:06.604072
42,24,195802,A.narayanapuram,2019-10-18 09:08:06.619892,2019-10-18 09:08:06.619892
43,533,211428,A.p.agraharam,2019-10-18 09:08:06.628552,2019-10-18 09:08:06.628552
44,78,210658,A.p.peta,2019-10-18 09:08:06.640237,2019-10-18 09:08:06.640237
45,212,214573,A.polavaram,2019-10-18 09:08:06.649631,2019-10-18 09:08:06.649631
46,332,235553,A.r.palem,2019-10-18 09:08:06.657637,2019-10-18 09:08:06.657637
47,65,212380,A.ravivalasa,2019-10-18 09:08:06.665083,2019-10-18 09:08:06.665083
48,420,211211,A.s.kaviti,2019-10-18 09:08:06.673533,2019-10-18 09:08:06.673533
49,28,208287,A.s.peta,2019-10-18 09:08:06.680887,2019-10-18 09:08:06.680887
50,382,212960,A.t.agraharam,2019-10-18 09:08:06.689156,2019-10-18 09:08:06.689156
51,442,196412,A.thimmapuram,2019-10-18 09:08:06.697817,2019-10-18 09:08:06.697817
52,584,199857,A.v.nagaram,2019-10-18 09:08:06.710536,2019-10-18 09:08:06.710536
53,67,212431,A.velagalavalasa,2019-10-18 09:08:06.720689,2019-10-18 09:08:06.720689
54,17,199018,A.vemavaram,2019-10-18 09:08:06.732989,2019-10-18 09:08:06.732989
55,17,199019,A.vemavarapadu,2019-10-18 09:08:06.748195,2019-10-18 09:08:06.748195
56,274,208691,Aalampadu,2019-10-18 09:08:06.762268,2019-10-18 09:08:06.762268
57,561,208966,Abaka,2019-10-18 09:08:06.780115,2019-10-18 09:08:06.780115
58,536,197681,Abakaladoddi,2019-10-18 09:08:06.788227,2019-10-18 09:08:06.788227
59,631,200890,Abbanagudavalli,2019-10-18 09:08:06.798011,2019-10-18 09:08:06.798011
60,428,200541,Abbaraju palem,2019-10-18 09:08:06.810321,2019-10-18 09:08:06.810321
61,589,200821,Abbarajupalem,2019-10-18 09:08:06.821897,2019-10-18 09:08:06.821897
62,169,196025,Abbedoddi,2019-10-18 09:08:06.830563,2019-10-18 09:08:06.830563
63,430,200560,Abbineniguntapalem,2019-10-18 09:08:06.838322,2019-10-18 09:08:06.838322
64,318,204390,Abbipuram,2019-10-18 09:08:06.845095,2019-10-18 09:08:06.845095
65,653,214456,Abbirajupalem,2019-10-18 09:08:06.856878,2019-10-18 09:08:06.856878
66,539,200739,Abburu,2019-10-18 09:08:06.866041,2019-10-18 09:08:06.866041
67,262,204269,Abdullapuram,2019-10-18 09:08:06.874456,2019-10-18 09:08:06.874456
68,627,204722,Abdullapuram,2019-10-18 09:08:06.882481,2019-10-18 09:08:06.882481
69,295,202506,Abhicherla,2019-10-18 09:08:06.891802,2019-10-18 09:08:06.891802
70,403,197338,Achamaagraharam,2019-10-18 09:08:06.899588,2019-10-18 09:08:06.899588
71,356,197254,Achamanaidu kandriga,2019-10-18 09:08:06.908433,2019-10-18 09:08:06.908433
72,364,214709,Achannapalem,2019-10-18 09:08:06.915885,2019-10-18 09:08:06.915885
73,2,214263,Achanta,2019-10-18 09:08:06.923553,2019-10-18 09:08:06.923553
74,221,203223,Achavaram,2019-10-18 09:08:06.934746,2019-10-18 09:08:06.934746
75,429,203637,Achayyavaripalem,2019-10-18 09:08:06.945574,2019-10-18 09:08:06.945574
76,80,214346,Achiyapalem,2019-10-18 09:08:06.953057,2019-10-18 09:08:06.953057
77,451,196437,Adadakulapalli,2019-10-18 09:08:06.960324,2019-10-18 09:08:06.960324
78,235,214626,Adamilli,2019-10-18 09:08:06.968758,2019-10-18 09:08:06.968758
79,305,210993,Adapaka,2019-10-18 09:08:06.988785,2019-10-18 09:08:06.988785
80,367,198522,Adapur,2019-10-18 09:08:06.999263,2019-10-18 09:08:06.999263
81,218,197092,Adaram,2019-10-18 09:08:07.017498,2019-10-18 09:08:07.017498
82,620,211681,Adaru,2019-10-18 09:08:07.024871,2019-10-18 09:08:07.024871
83,218,197093,Adavaram,2019-10-18 09:08:07.040007,2019-10-18 09:08:07.040007
84,511,211355,Adavaram,2019-10-18 09:08:07.049005,2019-10-18 09:08:07.049005
85,53,200011,Adavi,2019-10-18 09:08:07.056464,2019-10-18 09:08:07.056464
86,297,197189,Adavibudugur,2019-10-18 09:08:07.064394,2019-10-18 09:08:07.064394
87,386,214783,Adavikolanu,2019-10-18 09:08:07.076047,2019-10-18 09:08:07.076047
88,358,197273,Adavikothuru,2019-10-18 09:08:07.08529,2019-10-18 09:08:07.08529
89,7,202906,Adavinekkalam,2019-10-18 09:08:07.094109,2019-10-18 09:08:07.094109
90,534,234838,Adavipalem,2019-10-18 09:08:07.102635,2019-10-18 09:08:07.102635
91,653,214457,Adavipalem,2019-10-18 09:08:07.110193,2019-10-18 09:08:07.110193
92,179,235190,Adavirajupalem,2019-10-18 09:08:07.117993,2019-10-18 09:08:07.117993
93,370,203513,Adaviravulapadu,2019-10-18 09:08:07.132228,2019-10-18 09:08:07.132228
94,389,200490,Adavuladeevi,2019-10-18 09:08:07.148629,2019-10-18 09:08:07.148629
95,410,203585,Addada,2019-10-18 09:08:07.155958,2019-10-18 09:08:07.155958
96,289,212058,Addakula,2019-10-18 09:08:07.174322,2019-10-18 09:08:07.174322
97,84,198188,Addalamarri,2019-10-18 09:08:07.187824,2019-10-18 09:08:07.187824
98,251,235289,Addam,2019-10-18 09:08:07.197533,2019-10-18 09:08:07.197533
99,216,199505,Addampalle,2019-10-18 09:08:07.213027,2019-10-18 09:08:07.213027
100,245,199256,Addankivari lanka,2019-10-18 09:08:07.225663,2019-10-18 09:08:07.225663
101,357,200426,Addankivaripalem,2019-10-18 09:08:07.239978,2019-10-18 09:08:07.239978
102,419,213016,Addapuseela,2019-10-18 09:08:07.247564,2019-10-18 09:08:07.247564
103,517,212286,Addasaram,2019-10-18 09:08:07.25641,2019-10-18 09:08:07.25641
104,4,198936,Addateegala,2019-10-18 09:08:07.264475,2019-10-18 09:08:07.264475
105,229,197136,Addavari palle,2019-10-18 09:08:07.277797,2019-10-18 09:08:07.277797
106,196,211997,Addumanda,2019-10-18 09:08:07.285294,2019-10-18 09:08:07.285294
107,320,212885,Addumanda venkampeta,2019-10-18 09:08:07.292901,2019-10-18 09:08:07.292901
108,114,211864,Adduru,2019-10-18 09:08:07.300892,2019-10-18 09:08:07.300892
109,403,197339,Adenapalle,2019-10-18 09:08:07.309874,2019-10-18 09:08:07.309874
110,610,198830,Adi nimmaya palli,2019-10-18 09:08:07.316583,2019-10-18 09:08:07.316583
111,137,200148,Adigoppula,2019-10-18 09:08:07.322919,2019-10-18 09:08:07.322919
112,649,198069,Adikaripalle,2019-10-18 09:08:07.329676,2019-10-18 09:08:07.329676
113,176,197005,Adilakshmambapuram,2019-10-18 09:08:07.339974,2019-10-18 09:08:07.339974
114,164,235007,Adimurthipalli,2019-10-18 09:08:07.349896,2019-10-18 09:08:07.349896
115,522,198490,Adireddypalli,2019-10-18 09:08:07.359538,2019-10-18 09:08:07.359538
116,493,199669,Adivarapu peta,2019-10-18 09:08:07.372451,2019-10-18 09:08:07.372451
117,92,211824,Adivi agraharam,2019-10-18 09:08:07.382241,2019-10-18 09:08:07.382241
118,456,197485,Adivikodiyambedu,2019-10-18 09:08:07.391534,2019-10-18 09:08:07.391534
119,456,197486,Adivisankarpuram,2019-10-18 09:08:07.400172,2019-10-18 09:08:07.400172
120,425,212224,Adugula puttu,2019-10-18 09:08:07.407132,2019-10-18 09:08:07.407132
121,322,199427,Adurru,2019-10-18 09:08:07.419219,2019-10-18 09:08:07.419219
122,94,208378,Adurupalli,2019-10-18 09:08:07.430945,2019-10-18 09:08:07.430945
123,503,208911,Adurupalli,2019-10-18 09:08:07.439383,2019-10-18 09:08:07.439383
124,417,234821,Adusumalli,2019-10-18 09:08:07.447458,2019-10-18 09:08:07.447458
125,63,214308,Agadalanka,2019-10-18 09:08:07.455878,2019-10-18 09:08:07.455878
126,585,198815,Agadur,2019-10-18 09:08:07.464419,2019-10-18 09:08:07.464419
127,6,195775,Agali,2019-10-18 09:08:07.473108,2019-10-18 09:08:07.473108
128,88,196864,Agarala,2019-10-18 09:08:07.481081,2019-10-18 09:08:07.481081
129,180,197031,Agaram,2019-10-18 09:08:07.489268,2019-10-18 09:08:07.489268
130,388,197317,Agaram,2019-10-18 09:08:07.498357,2019-10-18 09:08:07.498357
131,153,196955,Agaramangalam,2019-10-18 09:08:07.507218,2019-10-18 09:08:07.507218
132,405,214799,Agarru,2019-10-18 09:08:07.516712,2019-10-18 09:08:07.516712
133,405,214800,Agarthipalem,2019-10-18 09:08:07.529532,2019-10-18 09:08:07.529532
134,273,204291,Agasanur,2019-10-18 09:08:07.540145,2019-10-18 09:08:07.540145
135,427,200528,Agathavarappadu,2019-10-18 09:08:07.558733,2019-10-18 09:08:07.558733
136,290,204343,Agaveli,2019-10-18 09:08:07.570311,2019-10-18 09:08:07.570311
137,167,211957,Agency laxmipuram,2019-10-18 09:08:07.584795,2019-10-18 09:08:07.584795
138,618,198001,Aggichenupalle,2019-10-18 09:08:07.593169,2019-10-18 09:08:07.593169
139,7,202907,Agiripalli,2019-10-18 09:08:07.604037,2019-10-18 09:08:07.604037
140,202,200214,Agnigundala,2019-10-18 09:08:07.615306,2019-10-18 09:08:07.615306
141,412,203610,Agniparru,2019-10-18 09:08:07.627,2019-10-18 09:08:07.627
142,150,214509,Agraharagopavaram,2019-10-18 09:08:07.64358,2019-10-18 09:08:07.64358
143,76,195907,Agraharam,2019-10-18 09:08:07.654423,2019-10-18 09:08:07.654423
144,387,197307,Agraharam,2019-10-18 09:08:07.664997,2019-10-18 09:08:07.664997
145,458,197470,Agraharam,2019-10-18 09:08:07.67279,2019-10-18 09:08:07.67279
146,336,212906,Aguru,2019-10-18 09:08:07.680093,2019-10-18 09:08:07.680093
147,485,211305,Aguru,2019-10-18 09:08:07.68787,2019-10-18 09:08:07.68787
148,11,203896,Ahobilam,2019-10-18 09:08:07.69491,2019-10-18 09:08:07.69491
149,410,203587,Ainampudi,2019-10-18 09:08:07.702872,2019-10-18 09:08:07.702872
150,346,199469,Ainapuram,2019-10-18 09:08:07.709461,2019-10-18 09:08:07.709461
151,8,198958,Ainavilli,2019-10-18 09:08:07.71665,2019-10-18 09:08:07.71665
152,8,198959,Ainavillilanka,2019-10-18 09:08:07.726652,2019-10-18 09:08:07.726652
153,47,212356,Ajjada,2019-10-18 09:08:07.734658,2019-10-18 09:08:07.734658
154,157,203081,Ajjampudi,2019-10-18 09:08:07.743093,2019-10-18 09:08:07.743093
155,9,214275,Ajjamuru,2019-10-18 09:08:07.751726,2019-10-18 09:08:07.751726
156,143,210686,Ajjaram,2019-10-18 09:08:07.760747,2019-10-18 09:08:07.760747
157,454,214947,Ajjaram,2019-10-18 09:08:07.768489,2019-10-18 09:08:07.768489
158,399,212988,Ajuru,2019-10-18 09:08:07.77637,2019-10-18 09:08:07.77637
159,532,211394,Akakslakkavaram,2019-10-18 09:08:07.783962,2019-10-18 09:08:07.783962
160,479,197553,Akanambattu,2019-10-18 09:08:07.803997,2019-10-18 09:08:07.803997
161,277,235340,Akasahebpeta,2019-10-18 09:08:07.823076,2019-10-18 09:08:07.823076
162,483,235059,Akaveedu,2019-10-18 09:08:07.834718,2019-10-18 09:08:07.834718
163,28,208288,Akbarabad,2019-10-18 09:08:07.845241,2019-10-18 09:08:07.845241
164,486,198672,Akepadu,2019-10-18 09:08:07.864095,2019-10-18 09:08:07.864095
165,503,208912,Akilavalasa,2019-10-18 09:08:07.884513,2019-10-18 09:08:07.884513
166,9,214276,Akiveedu,2019-10-18 09:08:07.9038,2019-10-18 09:08:07.9038
167,462,235632,Akkacheruvu,2019-10-18 09:08:07.917444,2019-10-18 09:08:07.917444
168,671,235791,Akkacheruvupalem,2019-10-18 09:08:07.925181,2019-10-18 09:08:07.925181
169,469,198614,Akkalareddypalli,2019-10-18 09:08:07.933024,2019-10-18 09:08:07.933024
170,24,195803,Akkampalli,2019-10-18 09:08:07.940809,2019-10-18 09:08:07.940809
171,530,204636,Akkampalli,2019-10-18 09:08:07.948637,2019-10-18 09:08:07.948637
172,328,208722,Akkampet,2019-10-18 09:08:07.957171,2019-10-18 09:08:07.957171
173,212,214574,Akkampeta,2019-10-18 09:08:07.967488,2019-10-18 09:08:07.967488
174,592,203739,Akkapalem,2019-10-18 09:08:07.976077,2019-10-18 09:08:07.976077
175,58,235088,Akkapalli,2019-10-18 09:08:07.983983,2019-10-18 09:08:07.983983
176,132,208494,Akkarapaka,2019-10-18 09:08:07.993099,2019-10-18 09:08:07.993099
177,194,210768,Akkarapalli,2019-10-18 09:08:08.001648,2019-10-18 09:08:08.001648
178,578,211590,Akkavaram,2019-10-18 09:08:08.019972,2019-10-18 09:08:08.019972
179,636,234901,Akkayapalem,2019-10-18 09:08:08.029803,2019-10-18 09:08:08.029803
180,275,210903,Akkayyavalasa,2019-10-18 09:08:08.03886,2019-10-18 09:08:08.03886
181,351,203469,Akkireddigudem,2019-10-18 09:08:08.05651,2019-10-18 09:08:08.05651
182,22,235226,Akkireddipalem,2019-10-18 09:08:08.067505,2019-10-18 09:08:08.067505
183,124,212510,Akkivaram,2019-10-18 09:08:08.079801,2019-10-18 09:08:08.079801
184,307,198456,Akkulagari palli,2019-10-18 09:08:08.089488,2019-10-18 09:08:08.089488
185,16,210608,Akkulapeta,2019-10-18 09:08:08.097017,2019-10-18 09:08:08.097017
186,608,211617,Akkupalli,2019-10-18 09:08:08.110368,2019-10-18 09:08:08.110368
187,602,215098,Akkupalligokavaram,2019-10-18 09:08:08.121753,2019-10-18 09:08:08.121753
188,208,210812,Akkurada,2019-10-18 09:08:08.132111,2019-10-18 09:08:08.132111
189,558,197760,Akkurthy,2019-10-18 09:08:08.142751,2019-10-18 09:08:08.142751
190,556,198786,Akula naraya palli,2019-10-18 09:08:08.151735,2019-10-18 09:08:08.151735
191,43,212331,Akulakatta,2019-10-18 09:08:08.15891,2019-10-18 09:08:08.15891
192,183,203169,Akulamannadu,2019-10-18 09:08:08.167436,2019-10-18 09:08:08.167436
193,124,212511,Akulapeta,2019-10-18 09:08:08.176119,2019-10-18 09:08:08.176119
194,635,213212,Akulaseethampeta,2019-10-18 09:08:08.183815,2019-10-18 09:08:08.183815
195,284,210941,Akulatampara,2019-10-18 09:08:08.192931,2019-10-18 09:08:08.192931
196,549,196573,Akuledu,2019-10-18 09:08:08.202211,2019-10-18 09:08:08.202211
197,530,204637,Akumalla,2019-10-18 09:08:08.212195,2019-10-18 09:08:08.212195
198,183,203170,Akumarru,2019-10-18 09:08:08.221031,2019-10-18 09:08:08.221031
199,647,203849,Akunuru,2019-10-18 09:08:08.230435,2019-10-18 09:08:08.230435
200,310,200342,Akurajupalli,2019-10-18 09:08:08.25037,2019-10-18 09:08:08.25037
201,499,199694,Akuru,2019-10-18 09:08:08.264131,2019-10-18 09:08:08.264131
202,448,214893,Akuteegapadu,2019-10-18 09:08:08.277342,2019-10-18 09:08:08.277342
203,24,195804,Akuthotapalli,2019-10-18 09:08:08.295773,2019-10-18 09:08:08.295773
204,638,209159,Alagani padu,2019-10-18 09:08:08.311122,2019-10-18 09:08:08.311122
205,67,212402,Alajangi,2019-10-18 09:08:08.321783,2019-10-18 09:08:08.321783
206,93,212458,Alajangi,2019-10-18 09:08:08.34383,2019-10-18 09:08:08.34383
207,575,234890,Alakurapadu,2019-10-18 09:08:08.353737,2019-10-18 09:08:08.353737
208,126,211896,Alamanda,2019-10-18 09:08:08.362072,2019-10-18 09:08:08.362072
209,209,212719,Alamanda,2019-10-18 09:08:08.374243,2019-10-18 09:08:08.374243
210,214,212744,Alamanda,2019-10-18 09:08:08.385447,2019-10-18 09:08:08.385447
211,217,212030,Alamanda bheemavaram,2019-10-18 09:08:08.394179,2019-10-18 09:08:08.394179
212,126,211897,Alamanda kothapalle,2019-10-18 09:08:08.403355,2019-10-18 09:08:08.403355
213,217,212031,Alamandakoduru,2019-10-18 09:08:08.411496,2019-10-18 09:08:08.411496
214,290,204344,Alamkonda,2019-10-18 09:08:08.421011,2019-10-18 09:08:08.421011
215,448,214894,Alampuram,2019-10-18 09:08:08.42947,2019-10-18 09:08:08.42947
216,415,204542,Alamur,2019-10-18 09:08:08.437365,2019-10-18 09:08:08.437365
217,521,204616,Alamur,2019-10-18 09:08:08.446155,2019-10-18 09:08:08.446155
218,10,198979,Alamuru,2019-10-18 09:08:08.45973,2019-10-18 09:08:08.45973
219,24,195805,Alamuru,2019-10-18 09:08:08.471262,2019-10-18 09:08:08.471262
220,452,214929,Alamuru,2019-10-18 09:08:08.478995,2019-10-18 09:08:08.478995
221,221,203224,Alapadu,2019-10-18 09:08:08.489354,2019-10-18 09:08:08.489354
222,594,200840,Alapadu,2019-10-18 09:08:08.502618,2019-10-18 09:08:08.502618
223,639,198043,Alapakam,2019-10-18 09:08:08.520333,2019-10-18 09:08:08.520333
224,45,196778,Alapalle,2019-10-18 09:08:08.540461,2019-10-18 09:08:08.540461
225,125,204058,Alarudinne,2019-10-18 09:08:08.550896,2019-10-18 09:08:08.550896
226,74,196839,Alathur,2019-10-18 09:08:08.559064,2019-10-18 09:08:08.559064
227,250,197168,Alathur,2019-10-18 09:08:08.571222,2019-10-18 09:08:08.571222
228,519,200712,Alavala,2019-10-18 09:08:08.582813,2019-10-18 09:08:08.582813
229,211,234680,Alavalapadu,2019-10-18 09:08:08.590595,2019-10-18 09:08:08.590595
230,299,235519,Alavalapadu,2019-10-18 09:08:08.597909,2019-10-18 09:08:08.597909
231,629,198876,Alavalapadu,2019-10-18 09:08:08.606705,2019-10-18 09:08:08.606705
232,18,195793,Aldahalli,2019-10-18 09:08:08.614145,2019-10-18 09:08:08.614145
233,537,211462,Aldu,2019-10-18 09:08:08.622548,2019-10-18 09:08:08.622548
234,111,234540,Aletipadu,2019-10-18 09:08:08.630492,2019-10-18 09:08:08.630492
235,621,198856,Alidinne,2019-10-18 09:08:08.638391,2019-10-18 09:08:08.638391
236,557,211563,Alikam,2019-10-18 09:08:08.645825,2019-10-18 09:08:08.645825
237,606,197939,Alimelu manga puram,2019-10-18 09:08:08.653589,2019-10-18 09:08:08.653589
238,46,208327,Alimili,2019-10-18 09:08:08.661568,2019-10-18 09:08:08.661568
239,325,203370,Alinagaram,2019-10-18 09:08:08.669355,2019-10-18 09:08:08.669355
240,412,203611,Alinakhipalem,2019-10-18 09:08:08.67802,2019-10-18 09:08:08.67802
241,629,198877,Alireddypalli,2019-10-18 09:08:08.692055,2019-10-18 09:08:08.692055
242,540,197702,Alivelumangammapuram,2019-10-18 09:08:08.69938,2019-10-18 09:08:08.69938
243,80,214347,Aliveru,2019-10-18 09:08:08.70675,2019-10-18 09:08:08.70675
244,460,200606,Alkapuram,2019-10-18 09:08:08.71626,2019-10-18 09:08:08.71626
245,208,210813,Allada,2019-10-18 09:08:08.724427,2019-10-18 09:08:08.724427
246,208,210814,Alladapea,2019-10-18 09:08:08.733307,2019-10-18 09:08:08.733307
247,478,213042,Alladipalem,2019-10-18 09:08:08.742644,2019-10-18 09:08:08.742644
248,89,198204,Alladupalle,2019-10-18 09:08:08.749967,2019-10-18 09:08:08.749967
249,618,198002,Allamadugu,2019-10-18 09:08:08.759043,2019-10-18 09:08:08.759043
250,564,214996,Allamcharlarajupalem,2019-10-18 09:08:08.772992,2019-10-18 09:08:08.772992
251,331,208741,Allampadu,2019-10-18 09:08:08.781089,2019-10-18 09:08:08.781089
252,61,200032,Allamudi,2019-10-18 09:08:08.79007,2019-10-18 09:08:08.79007
253,392,196347,Allapalli,2019-10-18 09:08:08.808353,2019-10-18 09:08:08.808353
254,357,200427,Allaparru,2019-10-18 09:08:08.824172,2019-10-18 09:08:08.824172
255,540,197703,Allappagunta,2019-10-18 09:08:08.835045,2019-10-18 09:08:08.835045
256,157,203082,Allapuram,2019-10-18 09:08:08.843841,2019-10-18 09:08:08.843841
257,12,198997,Allavaram,2019-10-18 09:08:08.851948,2019-10-18 09:08:08.851948
258,97,200080,Allavaripalem,2019-10-18 09:08:08.861244,2019-10-18 09:08:08.861244
259,78,210659,Allena,2019-10-18 09:08:08.872644,2019-10-18 09:08:08.872644
260,68,208351,Allimadugu,2019-10-18 09:08:08.882007,2019-10-18 09:08:08.882007
261,143,210687,Allinagaram,2019-10-18 09:08:08.889667,2019-10-18 09:08:08.889667
262,266,234959,Allinagaram,2019-10-18 09:08:08.902295,2019-10-18 09:08:08.902295
263,276,199354,Allipudi,2019-10-18 09:08:08.910684,2019-10-18 09:08:08.910684
264,500,211325,Allivalasa,2019-10-18 09:08:08.9203,2019-10-18 09:08:08.9203
265,363,196293,Allugundu,2019-10-18 09:08:08.929085,2019-10-18 09:08:08.929085
266,626,204700,Allugundu,2019-10-18 09:08:08.941463,2019-10-18 09:08:08.941463
267,408,211192,Allukola,2019-10-18 09:08:08.949427,2019-10-18 09:08:08.949427
268,13,208250,Allur,2019-10-18 09:08:08.959925,2019-10-18 09:08:08.959925
269,371,204451,Allur,2019-10-18 09:08:08.9722,2019-10-18 09:08:08.9722
270,605,204683,Allur,2019-10-18 09:08:08.982862,2019-10-18 09:08:08.982862
271,376,200451,Allurivaripalem,2019-10-18 09:08:08.992537,2019-10-18 09:08:08.992537
272,257,208651,Allurpadu,2019-10-18 09:08:09.002313,2019-10-18 09:08:09.002313
273,278,234724,Alluru,2019-10-18 09:08:09.013189,2019-10-18 09:08:09.013189
274,344,203433,Alluru,2019-10-18 09:08:09.027468,2019-10-18 09:08:09.027468
275,460,200607,Alluru,2019-10-18 09:08:09.047455,2019-10-18 09:08:09.047455
276,623,203801,Alluru,2019-10-18 09:08:09.056554,2019-10-18 09:08:09.056554
277,616,203777,Allurupadu,2019-10-18 09:08:09.068045,2019-10-18 09:08:09.068045
278,278,234737,Alooru,2019-10-18 09:08:09.08413,2019-10-18 09:08:09.08413
279,284,210942,Althi,2019-10-18 09:08:09.092118,2019-10-18 09:08:09.092118
280,461,208881,Althurthi,2019-10-18 09:08:09.099648,2019-10-18 09:08:09.099648
281,120,208470,Althurupadu,2019-10-18 09:08:09.113465,2019-10-18 09:08:09.113465
282,382,212961,Alugolu,2019-10-18 09:08:09.125436,2019-10-18 09:08:09.125436
283,560,213154,Alugubilli,2019-10-18 09:08:09.13321,2019-10-18 09:08:09.13321
284,14,203913,Alur,2019-10-18 09:08:09.141929,2019-10-18 09:08:09.141929
285,570,196621,Alur,2019-10-18 09:08:09.150681,2019-10-18 09:08:09.150681
286,468,200620,Aluru,2019-10-18 09:08:09.160448,2019-10-18 09:08:09.160448
287,530,204638,Alvakonda,2019-10-18 09:08:09.176471,2019-10-18 09:08:09.176471
288,168,204130,Alwala,2019-10-18 09:08:09.192028,2019-10-18 09:08:09.192028
289,258,204239,Amadaguntla,2019-10-18 09:08:09.203312,2019-10-18 09:08:09.203312
290,15,195784,Amadagur,2019-10-18 09:08:09.212073,2019-10-18 09:08:09.212073
291,261,204252,Amadala,2019-10-18 09:08:09.220825,2019-10-18 09:08:09.220825
292,511,211356,Amadalavalasa,2019-10-18 09:08:09.23017,2019-10-18 09:08:09.23017
293,556,198787,Amagampalli,2019-10-18 09:08:09.2395,2019-10-18 09:08:09.2395
294,481,196474,Amagondapalem,2019-10-18 09:08:09.247173,2019-10-18 09:08:09.247173
295,124,212512,Amakam,2019-10-18 09:08:09.255059,2019-10-18 09:08:09.255059
296,290,204345,Amakathadu,2019-10-18 09:08:09.271401,2019-10-18 09:08:09.271401
297,408,211193,Amalakhudia,2019-10-18 09:08:09.284169,2019-10-18 09:08:09.284169
298,608,211618,Amalapadu,2019-10-18 09:08:09.295206,2019-10-18 09:08:09.295206
299,36,203946,Amalapuram,2019-10-18 09:08:09.305358,2019-10-18 09:08:09.305358
300,362,235688,Amalapuram,2019-10-18 09:08:09.313818,2019-10-18 09:08:09.313818
301,379,212141,Amalapuram,2019-10-18 09:08:09.321628,2019-10-18 09:08:09.321628
302,62,211771,Amanam,2019-10-18 09:08:09.328843,2019-10-18 09:08:09.328843
